YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,SZA,T2M,T2MDEW,RH2M,PRECTOTCORR,PS,WS10M
2020,1,13,21,0,0,0,90,21.95,20.81,93.12,1.83,99.74,4.05
2020,1,13,22,0,0,0,90,21.97,20.82,93.03,1.51,99.7,3.89
2020,1,13,23,0,0,0,90,21.96,20.82,93.1,1.38,99.65,3.7
2020,1,14,0,0,0,0,90,21.95,20.83,93.19,1.31,99.62,3.49
2020,1,14,1,0,0,0,90,21.89,20.88,93.86,1.5,99.58,3.15
2020,1,14,2,0,0,0,90,21.83,20.89,94.24,1.98,99.56,3
2020,1,14,3,0,0,0,90,21.68,20.83,94.81,2.53,99.57,2.76
2020,1,14,4,0,0,0,90,21.56,20.79,95.24,2.46,99.61,2.69
2020,1,14,5,0,0,0,90,21.51,20.78,95.49,2.33,99.69,2.61
2020,1,14,6,8.55,23.3,10.03,88.67,21.68,20.92,95.31,2.34,99.77,2.67
2020,1,14,7,126.8,315.64,71.28,77.8,22.66,21.52,93.17,2.38,99.85,2.87
2020,1,14,8,286.7,435.4,113.7,65.69,23.8,21.84,88.67,1.36,99.9,2.84
2020,1,14,9,441.3,318.64,194.57,54.82,25.11,21.02,77.98,1.58,99.9,3.22
2020,1,14,10,503.23,357.99,216.66,46.1,25.9,20.55,72.25,1.81,99.85,3.34
2020,1,14,11,576.55,401.57,268.52,40.92,26.44,20.48,69.65,1.86,99.77,3.48
2020,1,14,12,580.12,411.71,241.07,40.67,26.73,20.43,68.33,2.05,99.69,3.66
2020,1,14,13,518.25,355.5,231.12,45.43,26.44,20.39,69.33,2.13,99.63,3.74
2020,1,14,14,391.98,343.61,170.01,53.89,26.12,20.31,70.31,1.76,99.61,3.91
2020,1,14,15,236.6,516.16,86.51,64.6,25.33,20.44,74.24,1.57,99.63,3.94
2020,1,14,16,112.9,312.02,64.65,76.62,24.1,20.84,81.88,1.43,99.69,3.58
2020,1,14,17,9.77,56.61,11.19,88.06,22.79,20.96,89.29,1.64,99.76,3.39
2020,1,14,18,0,0,0,90,22.39,20.89,91.08,1.45,99.81,3.54
2020,1,14,19,0,0,0,90,22.3,20.88,91.51,1.56,99.87,3.5
2020,1,14,20,0,0,0,90,22.28,20.87,91.6,1.14,99.9,3.51
2020,1,14,21,0,0,0,90,22.28,20.79,91.08,0.94,99.92,3.51
2020,1,14,22,0,0,0,90,22.19,20.6,90.56,0.86,99.89,3.52
2020,1,14,23,0,0,0,90,22.07,20.31,89.67,0.79,99.88,3.62
2020,1,15,0,0,0,0,90,21.91,19.97,88.63,0.77,99.89,3.81
2020,1,15,1,0,0,0,90,21.69,19.66,88.13,0.76,99.88,3.76
2020,1,15,2,0,0,0,90,21.35,19.44,88.73,0.66,99.87,3.41
2020,1,15,3,0,0,0,90,21.09,19.29,89.26,0.47,99.86,3.35
2020,1,15,4,0,0,0,90,21.18,19.16,88.15,0.41,99.87,3.49
2020,1,15,5,0,0,0,90,21.12,19.09,88.02,0.3,99.92,3.41
2020,1,15,6,6.78,8.27,9.94,88.67,21.18,19.12,87.92,0.23,99.97,3.31
2020,1,15,7,95.6,129.44,64.23,77.8,22.33,19.42,83.46,0.3,100.01,3.43
2020,1,15,8,247.38,318.48,119.29,65.66,23.67,19.34,76.57,0.7,100.07,3.64
2020,1,15,9,381.25,385.46,144.91,54.76,24.75,18.96,70.1,0.61,100.07,3.95
2020,1,15,10,536.4,389.91,228.69,45.99,25.65,18.9,66.27,0.75,100.03,3.9
2020,1,15,11,615.25,519.86,215.4,40.77,26.13,19.06,65,0.95,99.93,3.84
2020,1,15,12,647.72,543.64,189.91,40.49,26.23,19.15,65.02,1.18,99.84,3.81
2020,1,15,13,610.88,471.9,216.53,45.24,26.12,19.21,65.67,1.09,99.75,3.74
2020,1,15,14,486.2,558.91,137.07,53.71,25.48,19.3,68.57,0.83,99.72,3.58
2020,1,15,15,329.17,517.53,114.86,64.43,24.68,19.49,72.73,0.49,99.72,3.33
2020,1,15,16,153.27,331.85,65.8,76.47,23.65,19.85,79.18,0.52,99.77,2.83
2020,1,15,17,14.43,51.75,14.73,87.98,21.95,20.16,89.43,0.3,99.81,2.21
2020,1,15,18,0,0,0,90,21.2,19.94,92.4,0.17,99.84,2.24
2020,1,15,19,0,0,0,90,20.87,19.7,92.93,0.13,99.89,2.18
2020,1,15,20,0,0,0,90,20.61,19.47,93.08,0.11,99.9,2.11
2020,1,15,21,0,0,0,90,20.5,19.22,92.26,0.08,99.89,2.33
2020,1,15,22,0,0,0,90,20.5,19.02,91.11,0.09,99.85,2.42
2020,1,15,23,0,0,0,90,20.44,18.92,90.89,0.12,99.81,2.42
2020,1,16,0,0,0,0,90,20.28,18.87,91.57,0.11,99.78,2.46
2020,1,16,1,0,0,0,90,20.29,18.86,91.48,0.17,99.75,2.38
2020,1,16,2,0,0,0,90,20.39,18.87,91.02,0.18,99.72,2.29
2020,1,16,3,0,0,0,90,20.64,18.95,90.02,0.17,99.72,2.19
2020,1,16,4,0,0,0,90,20.87,19.06,89.34,0.17,99.73,2.05
2020,1,16,5,0,0,0,90,21.25,19.14,87.75,0.14,99.77,1.81
2020,1,16,6,9.4,49.57,11.11,88.68,21.62,19.38,87.04,0.14,99.81,1.61
2020,1,16,7,152.4,376.54,60.46,77.79,23.77,21.53,87.57,0.17,99.87,1.42
2020,1,16,8,357.95,614.65,95.11,65.63,25.08,20.31,74.86,0.1,99.9,1.57
2020,1,16,9,538.6,659.24,124.47,54.69,26.44,20.16,68.38,0.11,99.91,1.55
2020,1,16,10,686.72,720.78,165.44,45.88,27.6,20.18,63.98,0.11,99.86,1.52
2020,1,16,11,740.1,679.92,217.56,40.61,28.36,20.21,61.28,0.13,99.79,1.68
2020,1,16,12,749,695.34,193.46,40.29,28.74,20.29,60.25,0.14,99.69,1.89
2020,1,16,13,694.12,730.01,151.83,45.04,28.68,20.38,60.8,0.13,99.6,2.05
2020,1,16,14,548.8,685.45,112.95,53.52,28.16,20.55,63.3,0.11,99.56,2.19
2020,1,16,15,374.85,607.17,98.75,64.26,27.03,21.07,69.82,0.06,99.56,2.2
2020,1,16,16,174.7,525.04,50.74,76.31,25.73,21.8,78.78,0.04,99.6,2.05
2020,1,16,17,16.35,95.49,12.9,87.9,23.56,21.96,90.65,0.02,99.65,1.84
2020,1,16,18,0,0,0,90,22.77,21.63,93.09,0.01,99.7,1.86
2020,1,16,19,0,0,0,90,22.45,21.42,93.81,0.01,99.75,1.73
2020,1,16,20,0,0,0,90,22.3,21.2,93.35,0.02,99.78,1.84
2020,1,16,21,0,0,0,90,22.36,21.01,91.98,0.02,99.79,1.89
2020,1,16,22,0,0,0,90,22.5,20.89,90.55,0.03,99.78,1.76
2020,1,16,23,0,0,0,90,22.35,20.86,91.12,0.05,99.75,1.78
2020,1,17,0,0,0,0,90,22.03,20.82,92.77,0.11,99.72,1.88
2020,1,17,1,0,0,0,90,21.71,20.79,94.5,0.16,99.67,1.98
2020,1,17,2,0,0,0,90,21.4,20.8,96.35,0.16,99.66,2.03
2020,1,17,3,0,0,0,90,21.25,20.95,98.12,0.17,99.67,1.95
2020,1,17,4,0,0,0,90,21.35,21.22,99.11,0.16,99.71,1.86
2020,1,17,5,0,0,0,90,21.4,21.28,99.17,0.15,99.76,2.01
2020,1,17,6,7.15,15.74,8.18,88.68,21.81,21.52,98.15,0.13,99.82,2.03
2020,1,17,7,87,214.39,47.74,77.79,23.65,22.1,90.85,0.19,99.87,2.45
2020,1,17,8,178.73,259.1,77.12,65.6,24.82,21.78,83.12,5.32,99.9,2.63
2020,1,17,9,262.8,251.25,120.19,54.62,25.91,21.67,77.38,6.14,99.9,2.68
2020,1,17,10,349.77,124.27,197.41,45.76,26.74,21.57,73.23,8.09,99.84,2.77
2020,1,17,11,311.3,86.37,177.36,40.44,27.39,21.54,70.36,10.78,99.78,2.96
2020,1,17,12,327.7,86.24,187.54,40.09,27.52,21.56,69.95,12.07,99.71,3.18
2020,1,17,13,282.92,101.77,155.49,44.84,26.83,21.67,73.29,12.93,99.65,3.38
2020,1,17,14,187.25,36.49,142.7,53.33,25.95,21.7,77.34,12.46,99.61,3.53
2020,1,17,15,134.88,79.19,99.89,64.09,24.96,21.69,81.98,11.83,99.61,3.48
2020,1,17,16,64.53,52.95,46.93,76.16,23.97,21.79,87.53,11.5,99.63,3.03
2020,1,17,17,6.75,12.63,7.7,87.82,22.93,21.84,93.46,11.1,99.67,2.48
2020,1,17,18,0,0,0,90,22.53,21.82,95.57,6.31,99.72,2.33
2020,1,17,19,0,0,0,90,22.34,21.79,96.56,5.22,99.77,2.16
2020,1,17,20,0,0,0,90,22.19,21.73,97.07,5.12,99.81,2.06
2020,1,17,21,0,0,0,90,22.08,21.66,97.32,5.15,99.82,1.99
2020,1,17,22,0,0,0,90,21.94,21.54,97.42,5.08,99.81,1.92
2020,1,17,23,0,0,0,90,21.87,21.47,97.46,5.66,99.79,1.98
2020,1,18,0,0,0,0,90,21.85,21.44,97.42,6.85,99.75,2.06
2020,1,18,1,0,0,0,90,21.77,21.38,97.55,7.54,99.69,2.12
2020,1,18,2,0,0,0,90,21.73,21.34,97.57,8.57,99.66,2.23
2020,1,18,3,0,0,0,90,21.8,21.39,97.39,9.36,99.65,2.48
2020,1,18,4,0,0,0,90,21.78,21.36,97.34,11.09,99.67,2.63
2020,1,18,5,0,0,0,90,21.73,21.29,97.19,9.26,99.71,2.71
2020,1,18,6,5.07,6.1,6.67,88.68,21.76,21.26,96.88,7.92,99.76,2.78
2020,1,18,7,64.07,76.31,55.4,77.77,22.36,21.64,95.62,7.54,99.82,2.98
2020,1,18,8,139.57,90.68,91.17,65.55,23.18,21.81,91.86,0.47,99.88,3.13
2020,1,18,9,210.45,71.94,132.46,54.54,24.51,20.89,80.16,0.43,99.9,3.54
2020,1,18,10,314.95,109.63,187.96,45.64,25.3,20.29,73.71,0.41,99.87,3.65
2020,1,18,11,432.77,59.65,246.6,40.27,25.71,20.19,71.48,0.45,99.82,3.79
2020,1,18,12,469.08,101.65,277.15,39.89,25.89,20.1,70.3,0.55,99.76,3.93
2020,1,18,13,380.75,221.87,183.35,44.63,25.47,20,71.68,0.54,99.69,3.99
2020,1,18,14,252.88,143.49,157.93,53.13,24.72,19.94,74.68,0.48,99.66,4.05
2020,1,18,15,198.27,543.01,51.79,63.91,23.97,19.89,77.86,0.4,99.68,4
2020,1,18,16,100.53,150.04,30.9,76,23.07,19.95,82.47,0.38,99.73,3.6
2020,1,18,17,10.7,54.68,11.64,87.73,22.07,20.07,88.33,0.25,99.78,2.89
2020,1,18,18,0,0,0,90,21.67,20.19,91.16,0.19,99.82,2.55
2020,1,18,19,0,0,0,90,21.44,20.27,92.94,0.2,99.88,2.31
2020,1,18,20,0,0,0,90,21.36,20.24,93.23,0.21,99.91,2.31
2020,1,18,21,0,0,0,90,21.16,20.22,94.19,0.22,99.9,2.21
2020,1,18,22,0,0,0,90,21.09,20.2,94.51,0.29,99.88,2.2
2020,1,18,23,0,0,0,90,21.08,20.21,94.66,0.35,99.84,2.26
2020,1,19,0,0,0,0,90,21.18,20.25,94.3,0.45,99.81,2.35
2020,1,19,1,0,0,0,90,21.17,20.27,94.51,0.57,99.77,2.33
2020,1,19,2,0,0,0,90,21.18,20.27,94.37,0.65,99.75,2.36
2020,1,19,3,0,0,0,90,21.21,20.26,94.15,0.68,99.76,2.4
2020,1,19,4,0,0,0,90,21.19,20.23,94.18,0.7,99.81,2.41
2020,1,19,5,0,0,0,90,21.02,20.18,94.84,0.63,99.86,2.25
2020,1,19,6,6.38,19.1,8.14,88.68,21.09,20.29,95.07,0.56,99.93,2.13
2020,1,19,7,100.7,281.83,48.3,77.75,22.77,20.69,87.91,0.55,99.99,2.39
2020,1,19,8,226.43,435.11,84.4,65.51,24.07,20.45,80.11,0.59,100.05,2.54
2020,1,19,9,362.17,341.81,168.38,54.46,25.1,20.23,74.29,0.58,100.06,2.61
2020,1,19,10,477.1,202.96,228.91,45.51,26.14,20.17,69.58,0.76,100.01,2.57
2020,1,19,11,558.78,349.74,222.33,40.09,27.07,19.97,65.12,0.93,99.93,2.68
2020,1,19,12,597.17,368.61,272.17,39.68,27.06,19.99,65.19,0.91,99.85,3.06
2020,1,19,13,502.88,446.56,151.93,44.42,26.15,20.29,70.13,0.75,99.79,3.43
2020,1,19,14,441.48,412.53,176.57,52.94,25.34,20.51,74.53,0.61,99.76,3.68
2020,1,19,15,296.15,314.89,155.23,63.74,24.51,20.62,78.79,0.45,99.78,3.75
2020,1,19,16,132.6,206.14,88.27,75.84,23.58,20.71,83.79,0.35,99.83,3.36
2020,1,19,17,13.18,35.75,14.75,87.65,22.63,20.67,88.57,0.29,99.89,2.86
2020,1,19,18,0,0,0,90,22.25,20.57,90.04,0.29,99.95,2.63
2020,1,19,19,0,0,0,90,21.97,20.61,91.81,0.3,99.99,2.3
2020,1,19,20,0,0,0,90,21.76,20.64,93.21,0.43,100.03,2.13
2020,1,19,21,0,0,0,90,21.62,20.64,94.01,0.45,100.03,2.05
2020,1,19,22,0,0,0,90,21.49,20.58,94.43,0.55,100,1.99
2020,1,19,23,0,0,0,90,21.38,20.52,94.73,0.51,99.97,2.03
2020,1,20,0,0,0,0,90,21.27,20.44,94.83,0.52,99.93,2.1
2020,1,20,1,0,0,0,90,21.17,20.36,94.94,0.55,99.89,2.14
2020,1,20,2,0,0,0,90,21.08,20.28,95.06,0.51,99.86,2.17
2020,1,20,3,0,0,0,90,21,20.21,95.15,0.45,99.87,2.23
2020,1,20,4,0,0,0,90,20.96,20.17,95.1,0.48,99.9,2.27
2020,1,20,5,0,0,0,90,20.91,20.1,95.06,0.4,99.96,2.28
2020,1,20,6,7.4,22.45,10.63,88.68,21.14,20.25,94.48,0.43,100.02,2.21
2020,1,20,7,99.57,212.66,61.07,77.73,22.88,20.73,87.52,0.43,100.09,2.47
2020,1,20,8,217.9,264.15,116.82,65.45,24.14,20.65,80.76,1.68,100.16,2.59
2020,1,20,9,328,254.46,165.91,54.37,25.05,20.51,75.8,2.08,100.18,2.78
2020,1,20,10,392.73,169.25,188.93,45.37,26.25,20.23,69.41,2.93,100.15,2.9
2020,1,20,11,419.8,177.86,209.18,39.9,26.88,20,65.94,3.75,100.08,3.04
2020,1,20,12,422.52,159.34,220.35,39.46,26.41,20.08,68.12,2.83,100.03,3.26
2020,1,20,13,397.05,208.74,196.96,44.2,25.78,20.25,71.42,2.72,99.96,3.52
2020,1,20,14,275.38,143.78,164.16,52.74,25.22,20.29,74.06,2.16,99.92,3.66
2020,1,20,15,196.77,379.56,90.72,63.56,24.57,20.34,77.2,1.81,99.94,3.55
2020,1,20,16,103.3,316.11,68.88,75.69,23.7,20.58,82.56,1.51,99.99,3.09
2020,1,20,17,11.38,63.11,16.31,87.56,22.38,20.6,89.53,1.15,100.04,2.61
2020,1,20,18,0,0,0,90,21.85,20.5,91.93,1.23,100.11,2.48
2020,1,20,19,0,0,0,90,21.78,20.48,92.19,0.6,100.17,2.49
2020,1,20,20,0,0,0,90,21.73,20.49,92.51,0.6,100.2,2.43
2020,1,20,21,0,0,0,90,21.6,20.48,93.2,0.73,100.21,2.37
2020,1,20,22,0,0,0,90,21.51,20.44,93.45,0.74,100.19,2.36
2020,1,20,23,0,0,0,90,21.46,20.39,93.52,0.73,100.16,2.41
2020,1,21,0,0,0,0,90,21.36,20.27,93.39,0.89,100.14,2.47
2020,1,21,1,0,0,0,90,21.24,20.13,93.29,1.08,100.1,2.51
2020,1,21,2,0,0,0,90,21.09,20.01,93.43,1.08,100.07,2.49
2020,1,21,3,0,0,0,90,20.95,19.86,93.34,1.07,100.07,2.56
2020,1,21,4,0,0,0,90,20.82,19.71,93.28,1.13,100.09,2.62
2020,1,21,5,0,0,0,90,20.61,19.54,93.5,0.96,100.14,2.54
2020,1,21,6,6.3,9.25,9.28,88.67,20.67,19.6,93.41,0.44,100.21,2.43
2020,1,21,7,84.68,74.5,58.94,77.7,22.35,20.49,89.09,0.47,100.28,2.6
2020,1,21,8,189.9,122.81,118.49,65.4,23.74,20.23,80.62,1.32,100.35,2.87
2020,1,21,9,291.75,165.78,168.33,54.27,25.12,19.37,70.37,1.34,100.38,3.25
2020,1,21,10,326.25,59.71,242.84,45.23,25.89,19.15,66.26,2.01,100.35,3.31
2020,1,21,11,388.23,61.75,233.42,39.71,26.1,19.11,65.31,2.21,100.3,3.52
2020,1,21,12,370.38,40.05,231.49,39.23,26.13,19.09,65.1,2.28,100.23,3.77
2020,1,21,13,368.6,108.88,216.29,43.98,25.86,19.04,65.96,2.12,100.15,3.9
2020,1,21,14,285.4,89.39,175.49,52.54,25.32,18.95,67.69,1.82,100.12,3.93
2020,1,21,15,194.35,70.9,143.59,63.38,24.35,18.93,71.69,1.24,100.14,3.73
2020,1,21,16,97.18,70.05,64.12,75.53,23.27,19.07,77.14,0.85,100.18,3.37
2020,1,21,17,11.68,23.62,15.16,87.47,21.54,19.13,85.99,0.6,100.24,2.74
2020,1,21,18,0,0,0,90,20.67,18.98,89.92,0.43,100.29,2.66
2020,1,21,19,0,0,0,90,20.53,18.83,89.89,0.43,100.35,2.75
2020,1,21,20,0,0,0,90,20.48,18.76,89.72,0.43,100.37,2.77
2020,1,21,21,0,0,0,90,20.41,18.71,89.89,0.38,100.34,2.74
2020,1,21,22,0,0,0,90,20.27,18.69,90.51,0.39,100.31,2.65
2020,1,21,23,0,0,0,90,20.17,18.66,90.98,0.33,100.28,2.65
2020,1,22,0,0,0,0,90,20.09,18.57,90.86,0.33,100.25,2.66
2020,1,22,1,0,0,0,90,19.87,18.41,91.18,0.22,100.21,2.62
2020,1,22,2,0,0,0,90,19.56,18.09,91.17,0.37,100.16,2.67
2020,1,22,3,0,0,0,90,19.23,17.71,90.84,0.21,100.14,2.73
2020,1,22,4,0,0,0,90,19.36,17.58,89.34,0.21,100.15,2.88
2020,1,22,5,0,0,0,90,19.49,17.4,87.58,0.16,100.16,3.04
2020,1,22,6,10.05,77.82,11.39,88.67,19.79,17.37,85.82,0.12,100.16,3.17
2020,1,22,7,163.68,433.69,63.55,77.67,21.69,17.84,78.69,0.03,100.18,3.39
2020,1,22,8,386.48,637.06,107.47,65.33,23.81,17.73,68.69,0,100.24,3.46
2020,1,22,9,575.9,719.09,134.93,54.17,25.21,16.76,59.39,0,100.27,3.85
2020,1,22,10,660.03,473.65,282.95,45.08,26.15,16.55,55.44,0,100.24,3.73
2020,1,22,11,806.35,809.42,157.73,39.51,26.92,16.63,53.24,0.01,100.2,3.23
2020,1,22,12,806.4,787.43,163.14,39.01,27.36,16.8,52.42,0.01,100.15,2.95
2020,1,22,13,703.2,664.17,197.75,43.75,27.04,16.96,54.01,0,100.02,3.51
2020,1,22,14,596.17,695.41,148.32,52.33,26.43,17.24,56.97,0,99.9,3.99
2020,1,22,15,411.48,574.17,150.29,63.2,25.59,17.67,61.5,0,99.9,3.54
2020,1,22,16,199.23,636.69,55.66,75.37,24.15,18.86,72.27,0.01,99.97,2.59
2020,1,22,17,22.08,122.6,16.13,87.38,21.95,19.38,85.19,0.01,100.04,2.37
2020,1,22,18,0,0,0,90,21.21,18.86,86.34,0.02,100.07,2.54
2020,1,22,19,0,0,0,90,20.94,18.67,86.75,0.02,100.12,2.41
2020,1,22,20,0,0,0,90,20.77,18.58,87.19,0.01,100.17,2.26
2020,1,22,21,0,0,0,90,20.56,18.49,87.8,0.01,100.17,2.46
2020,1,22,22,0,0,0,90,20.37,18.46,88.68,0.05,100.14,2.56
2020,1,22,23,0,0,0,90,20.22,18.43,89.41,0.02,100.11,2.63
2020,1,23,0,0,0,0,90,19.95,18.28,90.05,0.02,100.05,2.75
2020,1,23,1,0,0,0,90,20.03,18.41,90.36,0.01,99.99,2.66
2020,1,23,2,0,0,0,90,19.93,18.43,90.97,0,99.97,2.58
2020,1,23,3,0,0,0,90,19.99,18.38,90.39,0,99.93,2.69
2020,1,23,4,0,0,0,90,20,18.2,89.37,0,99.91,2.78
2020,1,23,5,0,0,0,90,19.73,18.05,89.95,0,99.94,2.68
2020,1,23,6,7.35,14.85,9.65,88.66,20.04,18.16,88.83,0.01,100,2.46
2020,1,23,7,106.78,289.57,56.25,77.63,22.45,18.98,80.68,0.01,100.06,2.31
2020,1,23,8,234.23,417.25,89.43,65.27,24.22,18.26,69.3,0.01,100.11,2.5
2020,1,23,9,379.42,243.82,207.85,54.07,25.44,17.36,60.84,0.01,100.13,2.71
2020,1,23,10,537.95,350.79,246.39,44.92,26.5,17.13,56.29,0,100.09,2.58
2020,1,23,11,604.97,558.73,194.13,39.3,27.32,17.18,53.87,0.01,100.02,2.51
2020,1,23,12,764.83,661.08,234.35,38.77,27.72,17.4,53.34,0,99.93,2.59
2020,1,23,13,739.08,718.26,166.19,43.52,27.63,17.58,54.25,0,99.83,2.75
2020,1,23,14,616.97,721.81,127.39,52.13,27.1,17.85,56.95,0,99.78,2.84
2020,1,23,15,424.17,653.72,104,63.02,26.13,18.29,61.97,0,99.79,2.76
2020,1,23,16,205.25,521.86,65.9,75.21,24.61,19.32,72.34,0,99.81,2.42
2020,1,23,17,22.2,131.74,17.6,87.29,22.12,19.69,86,0.01,99.86,2.23
2020,1,23,18,0,0,0,90,21.25,19.25,88.25,0.02,99.91,2.24
2020,1,23,19,0,0,0,90,20.94,19.05,88.86,0.02,99.98,2.25
2020,1,23,20,0,0,0,90,20.68,18.93,89.62,0.04,100.02,2.2
2020,1,23,21,0,0,0,90,20.58,18.79,89.4,0.03,100.04,2.35
2020,1,23,22,0,0,0,90,20.66,18.62,88.03,0.05,100.01,2.45
2020,1,23,23,0,0,0,90,20.57,18.57,88.29,0.03,99.97,2.45
2020,1,24,0,0,0,0,90,20.59,18.61,88.47,0.02,99.93,2.39
2020,1,24,1,0,0,0,90,20.79,18.7,87.93,0.04,99.89,2.24
2020,1,24,2,0,0,0,90,20.76,18.84,88.9,0.05,99.86,2.24
2020,1,24,3,0,0,0,90,20.68,19.04,90.43,0.05,99.85,2.29
2020,1,24,4,0,0,0,90,20.65,19.23,91.65,0.11,99.86,2.33
2020,1,24,5,0,0,0,90,20.95,19.41,91.09,0.16,99.9,2.18
2020,1,24,6,7.35,18.25,9.21,88.65,21.53,19.83,90.1,0.29,99.96,1.93
2020,1,24,7,97.05,117.01,69.2,77.59,23.54,21.41,87.78,0.52,100.01,1.66
2020,1,24,8,244.38,227.11,130.42,65.19,25.05,21.26,79.42,0.51,100.05,2.06
2020,1,24,9,389.67,317.29,170.89,53.95,26.62,21.23,72.24,0.6,100.05,2.34
2020,1,24,10,456.4,266.02,210.46,44.76,27.71,21.25,67.86,0.89,100,2.62
2020,1,24,11,630.55,453.22,245.08,39.09,28.1,21.37,66.82,1.17,99.93,3.06
2020,1,24,12,582.53,355.63,261.88,38.53,28,21.51,67.78,1.17,99.85,3.43
2020,1,24,13,480.12,226.06,242.34,43.29,27.64,21.6,69.6,1.05,99.78,3.65
2020,1,24,14,320.77,255.05,162.36,51.92,26.88,21.69,73.19,0.92,99.75,3.74
2020,1,24,15,223.55,385.24,95.73,62.84,25.92,21.77,77.78,0.75,99.74,3.78
2020,1,24,16,107.82,360.87,61.71,75.06,24.91,21.88,83.15,0.61,99.76,3.5
2020,1,24,17,13,119.73,16.4,87.2,23.7,21.93,89.7,0.45,99.8,2.82
2020,1,24,18,0,0,0,90,23.09,21.97,93.31,0.32,99.88,2.37
2020,1,24,19,0,0,0,90,22.82,21.95,94.7,0.26,99.96,2.22
2020,1,24,20,0,0,0,90,22.65,21.87,95.16,0.29,100.01,2.23
2020,1,24,21,0,0,0,90,22.51,21.77,95.45,0.34,100.02,2.26
2020,1,24,22,0,0,0,90,22.43,21.7,95.54,0.37,99.99,2.29
2020,1,24,23,0,0,0,90,22.49,21.71,95.19,0.52,99.93,2.44
2020,1,25,0,0,0,0,90,22.42,21.63,95.24,0.51,99.85,2.5
2020,1,25,1,0,0,0,90,22.26,21.53,95.52,0.48,99.79,2.48
2020,1,25,2,0,0,0,90,22.12,21.44,95.76,0.4,99.74,2.42
2020,1,25,3,0,0,0,90,22.08,21.4,95.81,0.31,99.73,2.41
2020,1,25,4,0,0,0,90,22.03,21.37,95.87,0.36,99.73,2.42
2020,1,25,5,0,0,0,90,21.95,21.3,95.97,0.47,99.78,2.38
2020,1,25,6,6.6,0,8.08,88.63,22.24,21.45,95.16,0.57,99.84,2.32
2020,1,25,7,92.22,28.79,83.61,77.54,23.87,22.11,89.72,0.81,99.89,2.56
2020,1,25,8,242.27,95.52,186.22,65.11,25.33,21.93,81.33,1.17,99.92,2.88
2020,1,25,9,395.08,217.33,284.48,53.84,26.57,21.57,73.94,1.33,99.93,2.97
2020,1,25,10,473.62,250.68,325.13,44.59,27.48,21.53,69.93,1.7,99.87,2.93
2020,1,25,11,508.38,42.26,376.19,38.87,27.82,21.59,68.87,1.99,99.78,3.06
2020,1,25,12,454.8,20.2,338.55,38.29,27.85,21.72,69.23,2.07,99.69,3.32
2020,1,25,13,448.42,60.16,335.68,43.05,27.63,21.76,70.36,1.88,99.59,3.45
2020,1,25,14,339.48,80.21,213.16,51.71,27.2,21.81,72.28,1.79,99.54,3.38
2020,1,25,15,184.68,52.47,135.28,62.66,26.52,22.01,76.22,2.46,99.53,3.15
2020,1,25,16,84.6,44.21,71.5,74.9,25.46,22.46,83.39,5.15,99.56,2.72
2020,1,25,17,11.68,0,14.24,87.11,24.04,22.63,91.65,4.31,99.55,2.34
2020,1,25,18,0,0,0,90,23.4,22.56,94.85,1.69,99.59,2.07
2020,1,25,19,0,0,0,90,23.21,22.53,95.85,0.66,99.66,1.89
2020,1,25,20,0,0,0,90,23.12,22.48,96.08,0.51,99.7,1.88
2020,1,25,21,0,0,0,90,23.03,22.44,96.32,0.56,99.69,1.89
2020,1,25,22,0,0,0,90,22.99,22.41,96.4,0.51,99.65,1.86
2020,1,25,23,0,0,0,90,22.95,22.39,96.55,0.92,99.62,1.96
2020,1,26,0,0,0,0,90,23,22.43,96.47,1.55,99.55,2.06
2020,1,26,1,0,0,0,90,22.98,22.42,96.56,1.49,99.46,2.15
2020,1,26,2,0,0,0,90,22.87,22.34,96.69,1.49,99.4,2.18
2020,1,26,3,0,0,0,90,22.73,22.22,96.81,1.58,99.37,2.16
2020,1,26,4,0,0,0,90,22.62,22.1,96.79,1.81,99.4,2.13
2020,1,26,5,0,0,0,90,22.48,21.97,96.81,1.44,99.45,2.13
2020,1,26,6,6.65,19.14,8.89,88.62,22.65,22.09,96.56,1.09,99.51,2.13
2020,1,26,7,104.18,252.27,62.76,77.49,23.92,22.92,94.03,1.3,99.58,2.3
2020,1,26,8,241.25,416.47,115.61,65.03,25.33,23.19,87.83,8.29,99.63,2.57
2020,1,26,9,390.27,451.7,173.05,53.71,27.05,22.86,77.76,8.77,99.62,2.73
2020,1,26,10,560.35,609.1,139.77,44.42,28.42,22.74,71.31,10.69,99.53,2.5
2020,1,26,11,705.72,615.21,201.61,38.64,29.57,22.64,66.31,21.07,99.41,1.97
2020,1,26,12,665.65,539.95,193.49,38.04,30.52,22.42,61.92,27.48,99.28,1.26
2020,1,26,13,593.58,350.34,268.66,42.81,30.77,22.33,60.72,23.49,99.16,0.5
2020,1,26,14,369.58,461.09,133.39,51.5,29.42,22.91,68.01,16.86,99.11,0.84
2020,1,26,15,253.88,377.66,124.4,62.48,28.08,23.88,78.08,18.1,99.14,1.34
2020,1,26,16,125.88,267.83,101.12,74.74,26.24,23.82,86.48,19.48,99.21,1.63
2020,1,26,17,14.43,20.8,17.55,87.02,25,23.82,93.05,16.05,99.28,1.84
2020,1,26,18,0,0,0,90,24.47,23.62,94.85,9.24,99.35,1.99
